movieId,title,genres,imdbId
40578,Sword of the Beast (Kedamono no ken) (1965),Action|Drama,200768
40581,Just Friends (2005),Comedy|Romance,433400
40583,Syriana (2005),Drama|Thriller,365737
40597,One-Way Ticket to Mombasa (Menolippu Mombasaan) (2002),Comedy|Drama,328132
40614,Derailed (2005),Drama|Thriller,398017
40617,Creep (2004),Horror|Thriller,381966
40629,Pride & Prejudice (2005),Drama|Romance,414387
40697,Babylon 5,Sci-Fi,105946
40723,Wolf Creek (2005),Crime|Horror|Thriller,416315
40732,"Descent, The (2005)",Adventure|Drama|Horror|Thriller,435625
40815,Harry Potter and the Goblet of Fire (2005),Adventure|Fantasy|Thriller|IMAX,330373
40819,Walk the Line (2005),Drama|Musical|Romance,358273
40826,Rent (2005),Drama|Musical|Romance,294870
40851,Zathura (2005),Action|Adventure|Children|Fantasy,406375
40870,C.R.A.Z.Y. (2005),Drama,401085
40946,Sarah Silverman: Jesus Is Magic (2005),Comedy|Musical,422528
40955,Breakfast on Pluto (2005),Comedy|Drama,411195
40959,"Ice Harvest, The (2005)",Action|Comedy|Crime|Thriller,400525
40962,"Yours, Mine and Ours (2005)",Comedy|Romance,443295
40966,"Libertine, The (2004)",Drama,375920
41014,"Bird with the Crystal Plumage, The (Uccello dalle piume di cristallo, L') (1970)",Crime|Horror|Mystery|Thriller,65143
41285,Match Point (2005),Crime|Drama|Romance,416320
41527,Paradise Now (2005),Crime|Drama|Thriller|War,445620
41566,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The (2005)",Adventure|Children|Fantasy,363771
41569,King Kong (2005),Action|Adventure|Drama|Fantasy|Thriller,360717
41571,Memoirs of a Geisha (2005),Drama|Romance,397535
41573,"Family Stone, The (2005)",Comedy|Drama|Romance,356680
41617,Havoc (2005),Crime|Drama|Romance,285175
41627,Samurai Rebellion (JÃ´i-uchi: HairyÃ´ tsuma shimatsu) (1967),Action|Drama,61847
41712,"Room for Romeo Brass, A (1999)",Comedy|Drama,202559
41716,"Matador, The (2005)",Comedy|Drama|Thriller,365485
41724,Wal-Mart: The High Cost of Low Price (2005),Documentary,473107
41769,Mozart and the Whale (2005),Comedy|Drama|Romance,392465
41828,Don't Look Now: We're Being Shot At (La grande vadrouille) (1966),Comedy|War,60474
41863,"Three Burials of Melquiades Estrada, The (2006)",Adventure|Crime|Drama,419294
41997,Munich (2005),Action|Crime|Drama|Thriller,408306
42002,"Producers, The (2005)",Comedy|Musical,395251
42004,Transamerica (2005),Adventure|Comedy|Drama,407265
42007,Rumor Has It... (2005),Comedy|Drama|Romance,398375
42009,Cheaper by the Dozen 2 (2005),Adventure|Comedy,452598
42011,Fun with Dick and Jane (2005),Comedy|Crime,369441
42013,"Ringer, The (2005)",Comedy,267891
42015,Casanova (2005),Action|Adventure|Comedy|Drama|Romance,402894
42018,Mrs. Henderson Presents (2005),Comedy|Drama,413015
42176,"Ear, The (Ucho) (1970)",Drama|Thriller,66498
42191,Luxo Jr. (1986),Animation|Children,91455
42285,"Dentist, The (1996)",Horror|Thriller,116075
42418,"New World, The (2005)",Adventure|Drama|Romance,402399
42422,Voices of a Distant Star (Hoshi no koe) (2003),Animation|Drama|Romance|Sci-Fi,370754
42556,7 Faces of Dr. Lao (1964),Fantasy|Mystery|Western,57812
42559,Samurai Assassin (Samurai) (1965),Action|Adventure|Drama,59673
42602,"Boys of Baraka, The (2005)",Documentary,444608
42632,Lady Vengeance (Sympathy for Lady Vengeance) (Chinjeolhan geumjassi) (2005),Crime|Drama|Mystery|Thriller,451094
42638,Grand Theft Parsons (2003),Comedy|Drama,338075
42718,District 13 (Banlieue 13) (2004),Action|Crime|Sci-Fi,414852
42723,Hostel (2005),Horror,450278
42725,Grandma's Boy (2006),Comedy,456554
42728,Tristan & Isolde (2006),Drama|Romance,375154
42730,Glory Road (2006),Drama,385726
42732,Last Holiday (2006),Comedy,408985
42734,Hoodwinked! (2005),Animation|Children|Comedy,443536
42738,Underworld: Evolution (2006),Action|Fantasy|Horror,401855
42740,Looking for Comedy in the Muslim World (2005),Comedy,433116
42761,Casper Meets Wendy (1998),Adventure|Children|Comedy|Fantasy,140883
42943,Revolution (1985),Adventure|Drama|War,89913
42946,Project A ('A' gai waak) (1983),Action|Comedy,85127
43289,"Bird People in China, The (ChÃ»goku no chÃ´jin) (1998)",Adventure|Comedy|Drama|Fantasy,142181
43333,Water (2005),Drama|Romance,240200
43376,Sophie Scholl: The Final Days (Sophie Scholl - Die letzten Tage) (2005),Drama|War,426578
43396,"World's Fastest Indian, The (2005)",Drama,412080
43419,Bandidas (2006),Action|Comedy|Crime|Western,416496
43460,Tristram Shandy: A Cock and Bull Story (2005),Comedy|Drama,423409
43549,Helter Skelter (2004),Action|Crime|Drama|Horror,383393
43556,Annapolis (2006),Drama,417433
43558,Big Momma's House 2 (2006),Action|Comedy|Crime,421729
43560,Nanny McPhee (2005),Children|Comedy|Fantasy,396752
43677,"Tuskegee Airmen, The (1995)",Drama|War,114745
43679,Final Destination 3 (2006),Horror|Mystery|Thriller,414982
43684,Something New (2006),Comedy|Drama|Romance,437777
43708,Block Party (a.k.a. Dave Chappelle's Block Party) (2005),Comedy|Documentary,425598
43744,Imagine Me & You (2005),Comedy|Drama|Romance,421994
43836,"Pink Panther, The (2006)",Adventure|Comedy|Crime,383216
43869,Curious George (2006),Adventure|Animation|Children|Comedy,381971
43871,Firewall (2006),Crime|Drama|Thriller,408345
43904,When a Stranger Calls (2006),Horror|Thriller,455857
43908,London (2005),Drama,449061
43912,Freedomland (2006),Crime|Drama,349467
43914,Winter Passing (2005),Drama,380817
43917,Eight Below (2006),Action|Adventure|Drama|Romance,397313
43919,Date Movie (2006),Comedy|Romance,466342
43921,Running Scared (2006),Action|Crime|Thriller,404390
43928,Ultraviolet (2006),Action|Fantasy|Sci-Fi|Thriller,370032
43930,Just My Luck (2006),Comedy|Romance,397078
43932,Pulse (2006),Action|Drama|Fantasy|Horror|Mystery|Sci-Fi|Thriller,454919
43936,16 Blocks (2006),Crime|Thriller,450232
44004,Failure to Launch (2006),Comedy|Romance,427229
44020,Ultimate Avengers (2006),Action|Animation|Children|Sci-Fi,491703
44022,Ice Age 2: The Meltdown (2006),Adventure|Animation|Children|Comedy,438097
44189,Ask the Dust (2006),Drama|Romance,384814
44191,V for Vendetta (2006),Action|Sci-Fi|Thriller|IMAX,434409
44193,She's the Man (2006),Comedy|Romance,454945
44195,Thank You for Smoking (2006),Comedy|Drama,427944
44197,Find Me Guilty (2006),Comedy|Crime|Drama,419749
44199,Inside Man (2006),Crime|Drama|Thriller,454848
44204,Tsotsi (2005),Crime|Drama,468565
44225,Aquamarine (2006),Children|Comedy|Fantasy,429591
44238,Leprechaun 2 (1994),Comedy|Fantasy|Horror,110329
44241,Leprechaun 3 (1995),Comedy|Fantasy|Horror,113636
44243,Leprechaun 4: In Space (1997),Comedy|Fantasy|Horror|Sci-Fi,116861
44301,Lights in the Dusk (Laitakaupungin valot) (2006),Crime|Drama,458242
44397,"Hills Have Eyes, The (2006)",Drama|Horror|Thriller,454841
44399,"Shaggy Dog, The (2006)",Adventure|Children|Comedy|Fantasy,393735
44511,Unknown White Male (2005),Documentary,436864
44555,"Lives of Others, The (Das leben der Anderen) (2006)",Drama|Romance|Thriller,405094
44597,Youth of the Beast (Yaju no seishun) (1963),Action|Crime|Mystery,57697
44613,Take the Lead (2006),Drama,446046
44633,"Devil and Daniel Johnston, The (2005)",Documentary,436231
44657,Mouchette (1967),Drama,61996
44665,Lucky Number Slevin (2006),Crime|Drama|Mystery,425210
44694,Volver (2006),Comedy|Drama,441909
44709,Akeelah and the Bee (2006),Drama,437800
44719,Brainstorm (2001),Drama,263124
44731,Stay Alive (2006),Horror|Sci-Fi|Thriller,441796
44759,Basic Instinct 2 (2006),Crime|Drama|Mystery|Thriller,430912
44761,Brick (2005),Crime|Drama|Film-Noir|Mystery,393109
44773,"Dead Hate the Living!, The (2000)",Comedy|Horror,225481
44777,Evil Aliens (2005),Comedy|Horror|Sci-Fi,383353
44788,This Film Is Not Yet Rated (2006),Documentary,493459
44828,Slither (2006),Comedy|Horror|Sci-Fi,439815
44840,"Benchwarmers, The (2006)",Comedy,437863
44849,Renaissance (2006),Action|Animation|Film-Noir|Sci-Fi|Thriller,386741
44851,Go for Zucker! (Alles auf Zucker!) (2004),Comedy,416331
44864,Friends with Money (2006),Comedy|Drama|Romance,436331
44889,Reefer Madness: The Movie Musical (2005),Comedy|Drama|Musical,404364
44929,Candy (2006),Drama|Romance,424880
44931,Secrets of a Soul (Geheimnisse einer Seele) (1926),Drama,16914
44937,"Child, The (L'enfant) (2005)",Crime|Drama,456396
44943,9/11 (2002),Documentary,312318
44972,Scary Movie 4 (2006),Comedy|Horror,362120
44974,Hard Candy (2005),Drama|Thriller,424136
45028,"Prairie Home Companion, A (2006)",Comedy|Drama|Musical,420087
45062,"Sentinel, The (2006)",Crime|Drama|Thriller,443632
45074,"Wild, The (2006)",Adventure|Animation|Children|Comedy|Fantasy,405469
45081,Silent Hill (2006),Fantasy|Horror|Thriller,384537
45106,American Dreamz (2006),Comedy|Drama,465142
45175,Kinky Boots (2005),Comedy|Drama,434124
45183,"Protector, The (a.k.a. Warrior King) (Tom yum goong) (2005)",Action|Comedy|Crime|Thriller,427954
45186,Mission: Impossible III (2006),Action|Adventure|Thriller,317919
45208,RV (2006),Adventure|Children|Comedy,449089
45210,United 93 (2006),Crime|Drama,475276
45221,Stick It (2006),Comedy,430634
45361,"American Haunting, An (2005)",Drama|Horror|Mystery|Thriller,429573
45382,Down in the Valley (2005),Drama|Romance,398027
45431,Over the Hedge (2006),Adventure|Animation|Children|Comedy,327084
45440,Art School Confidential (2006),Comedy|Drama,364955
45442,Poseidon (2006),Action|Adventure|Thriller|IMAX,409182
45447,"Da Vinci Code, The (2006)",Drama|Mystery|Thriller,382625
45499,X-Men: The Last Stand (2006),Action|Sci-Fi|Thriller,376994
45501,"Break-Up, The (2006)",Comedy|Drama|Romance,452594
45503,Peaceful Warrior (2006),Drama,438315
45517,Cars (2006),Animation|Children|Comedy,317219
45635,"Notorious Bettie Page, The (2005)",Drama,404802
45648,Game 6 (2005),Comedy|Drama,425055
45658,On a Clear Day (2005),Drama,410400
45662,"Omen, The (2006)",Horror|Thriller,466909
45666,Nacho Libre (2006),Comedy,457510
45668,"Lake House, The (2006)",Drama|Fantasy|Romance,410297
45672,Click (2006),Adventure|Comedy|Drama|Fantasy|Romance,389860
45720,"Devil Wears Prada, The (2006)",Comedy|Drama,458352
45722,Pirates of the Caribbean: Dead Man's Chest (2006),Action|Adventure|Fantasy,383574
45726,"You, Me and Dupree (2006)",Comedy,463034
45728,Clerks II (2006),Comedy,424345
45730,Lady in the Water (2006),Drama|Fantasy|Mystery,452637
45732,My Super Ex-Girlfriend (2006),Comedy|Fantasy|Romance,465624
45880,Marie Antoinette (2006),Drama|Romance,422720
45928,Who Killed the Electric Car? (2006),Documentary,489037
45950,"Inconvenient Truth, An (2006)",Documentary,497116
45969,Career Opportunities (1991),Comedy|Romance,101545
46062,High School Musical (2006),Children|Comedy|Drama|Musical|Romance,475293
46105,I Am a Sex Addict (2005),Comedy|Documentary|Romance,428649
46231,Stoned (2005),Drama,426627
46322,Jet Li's Fearless (Huo Yuan Jia) (2006),Action|Drama,446059
46335,"Fast and the Furious: Tokyo Drift, The (Fast and the Furious 3, The) (2006)",Action|Crime|Drama|Thriller,463985
46337,Garfield: A Tail of Two Kitties (2006),Animation|Children|Comedy,455499
46347,Metal: A Headbanger's Journey (2005),Documentary,478209
46367,"Public Eye, The (1992)",Crime|Thriller,105187
46530,Superman Returns (2006),Action|Adventure|Sci-Fi|IMAX,348150
46559,"Road to Guantanamo, The (2006)",Drama|War,468094
46572,Edmond (2005),Drama|Thriller,443496
46574,"OH in Ohio, The (2006)",Comedy,422861
46578,Little Miss Sunshine (2006),Adventure|Comedy|Drama,449059
46664,"Fallen Idol, The (1948)",Drama|Mystery|Thriller,40338
46723,Babel (2006),Drama|Thriller,449467
46772,Strangers with Candy (2005),Comedy,369994
46850,Wordplay (2006),Documentary,492506
46855,Army of Shadows (L'armÃ©e des ombres) (1969),Action|Drama|Thriller|War,64040
46862,Orchestra Rehearsal (Prova d'orchestra) (1978),Drama,79759
46865,Little Man (2006),Comedy,430304
46948,Monster House (2006),Animation|Children|Fantasy|Mystery,385880
46965,Snakes on a Plane (2006),Action|Comedy|Horror|Thriller,417148
46967,Scoop (2006),Comedy|Fantasy|Mystery,457513
46970,Talladega Nights: The Ballad of Ricky Bobby (2006),Action|Comedy,415306
46972,Night at the Museum (2006),Action|Comedy|Fantasy|IMAX,477347
46974,World Trade Center (2006),Drama,469641
46976,Stranger than Fiction (2006),Comedy|Drama|Fantasy|Romance,420223
47044,Miami Vice (2006),Action|Crime|Drama|Thriller,430357
47099,"Pursuit of Happyness, The (2006)",Drama,454921
47122,John Tucker Must Die (2006),Comedy|Romance,455967
47124,"Ant Bully, The (2006)",Adventure|Animation|Children|Comedy|Fantasy|IMAX,429589
47200,Crank (2006),Action|Thriller,479884
47202,"Secret Life of Words, The (2005)",Drama|Romance,430576
47254,Chaos (2005),Action|Crime|Drama|Thriller,402910
47261,"Night Listener, The (2006)",Fantasy|Mystery|Thriller,448075
47382,Step Up (2006),Drama|Romance,462590
47384,Zoom (2006),Adventure|Comedy|Drama|Fantasy,383060
47404,Mind Game (2004),Adventure|Animation|Comedy|Fantasy|Romance|Sci-Fi,452039
47423,Half Nelson (2006),Drama,468489
47446,"Moustache, La (2005)",Drama|Mystery|Thriller,428856
47465,Tideland (2005),Drama|Fantasy|Thriller,410764
47491,Adam's Apples (Adams Ã¦bler) (2005),Comedy|Drama,418455
47516,Material Girls (2006),Children|Comedy|Drama,433412
47518,Accepted (2006),Comedy,384793
47538,Crime Busters (1977),Action|Adventure|Comedy|Crime,74442
47566,Born to Kill (1947),Crime|Drama|Film-Noir,39211
47610,"Illusionist, The (2006)",Drama|Fantasy|Mystery|Romance,443543
47629,The Queen (2006),Drama,436697
47640,Beerfest (2006),Comedy,486551
47644,Invincible (2006),Drama,445990
47646,Idlewild (2006),Crime|Drama|Musical,417225
47721,"Red Balloon, The (Ballon rouge, Le) (1956)",Children|Fantasy,48980
47725,Angel-A (2005),Comedy|Drama|Fantasy|Romance,473753
47736,"Chump at Oxford, A (1940)",Comedy,32339
47774,"Icicle Thief, The (Ladri di saponette) (1989)",Comedy|Fantasy,97702
47793,"Puffy Chair, The (2006)",Drama|Romance,436689
47810,"Wicker Man, The (2006)",Horror|Mystery|Thriller,450345
47894,"Wind That Shakes the Barley, The (2006)",Drama|War,460989
47937,Severance (2006),Comedy|Horror|Thriller,464196
47950,Hollywoodland (2006),Crime|Drama|Mystery|Thriller,427969
47952,"Covenant, The (2006)",Action|Horror|Thriller,475944
47970,"Last Kiss, The (2006)",Comedy|Drama,434139
47978,SherryBaby (2006),Drama,423169
47997,Idiocracy (2006),Adventure|Comedy|Sci-Fi|Thriller,387808
47999,Jesus Camp (2006),Documentary|Drama,486358
48001,"Bow, The (Hwal) (2005)",Drama|Romance,456470
48032,"Tiger and the Snow, The (La tigre e la neve) (2005)",Comedy|Drama|Romance|War,419198
48043,"Fountain, The (2006)",Drama|Fantasy|Romance,414993
48045,Fear City: A Family-Style Comedy (La citÃ© de la peur) (1994),Comedy,109440
48082,"Science of Sleep, The (La science des rÃªves) (2006)",Comedy|Drama|Fantasy|Romance,354899
48142,"Black Dahlia, The (2006)",Crime|Drama|Mystery|Thriller,387877
48150,"Woods, The (2006)",Horror,380066
48161,Gridiron Gang (2006),Drama,421206
48214,Land of Plenty (Angst and Alienation in America) (2004),Drama,382357
48262,"Bridge, The (2006)",Documentary,799954
48304,Apocalypto (2006),Adventure|Drama|Thriller,472043
48319,Flyboys (2006),Action|Adventure|Drama|War,454824
48322,Jackass Number Two (2006),Comedy|Documentary,493430
48326,All the King's Men (2006),Drama,405676
48342,Conversations with Other Women (2005),Comedy|Drama|Romance,435623
48385,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),Comedy,443453
48394,"Pan's Labyrinth (Laberinto del fauno, El) (2006)",Drama|Fantasy|Thriller,457430
48412,"Guardian, The (2006)",Action|Adventure|Drama,406816
48414,Open Season (2006),Adventure|Animation|Children|Comedy|IMAX,400717
48416,School for Scoundrels (2006),Comedy|Crime,462519
48516,"Departed, The (2006)",Crime|Drama|Thriller,407887
48518,"Texas Chainsaw Massacre: The Beginning, The (2006)",Horror|Thriller,420294
48520,Employee of the Month (2006),Comedy,424993
48560,Running With Scissors (2006),Comedy|Drama,439289
48593,Man of the Year (2006),Comedy|Thriller,483726
48596,"Marine, The (2006)",Action|Drama|Thriller,419946
48598,Infamous (2006),Drama,420609
48638,Fellini's Casanova (Il Casanova di Federico Fellini) (1976),Drama|Romance,74291
48649,Chapayev (1934),Drama|War,24966
48678,Feast (2005),Action|Comedy|Horror|Thriller,426459
48696,Little Children (2006),Drama|Romance,404203
48698,Deliver Us from Evil (2006),Documentary,814075
48738,"Last King of Scotland, The (2006)",Drama|Thriller,455590
48741,"U.S. vs. John Lennon, The (2006)",Documentary,478049
48744,Shortbus (2006),Comedy|Drama|Romance,367027
48774,Children of Men (2006),Action|Adventure|Drama|Sci-Fi|Thriller,206634
48780,"Prestige, The (2006)",Drama|Mystery|Sci-Fi|Thriller,482571
48783,Flags of Our Fathers (2006),Drama|War,418689
48872,13 Tzameti (2005),Film-Noir|Thriller,475169
48877,Saw III (2006),Crime|Horror|Thriller,489270
48879,Catch a Fire (2006),Drama|Thriller,437232
48883,Death of a President (2006),Crime|Drama|Mystery|Thriller,853096
48982,Flushed Away (2006),Animation|Comedy,424095
48997,Perfume: The Story of a Murderer (2006),Crime|Drama|Thriller,396171
49013,"Santa Clause 3: The Escape Clause, The (2006)",Comedy|Fantasy,452681
49110,Mom and Dad Save the World (1992),Comedy|Sci-Fi,104905
49130,"Good Year, A (2006)",Comedy|Drama|Romance,401445
49132,Shut Up & Sing (2006),Documentary,811136
49220,For Your Consideration (2006),Comedy,470765
49263,Fuck (2005),Comedy|Documentary,486585
49265,Shooting Dogs (a.k.a. Beyond the Gates) (2005),Documentary|Drama|War,420901
49272,Casino Royale (2006),Action|Adventure|Thriller,381061
49274,Happy Feet (2006),Adventure|Animation|Children|Comedy|IMAX,366548
49276,Let's Go to Prison (2006),Comedy,454987
49278,DÃ©jÃ  Vu (Deja Vu) (2006),Action|Sci-Fi|Thriller,453467
49280,Bobby (2006),Drama,308055
49284,10 Items or Less (2006),Comedy|Drama|Romance,499603
49286,"Holiday, The (2006)",Comedy|Romance,457939
49314,Harsh Times (2006),Action|Crime|Drama,433387
49347,Fast Food Nation (2006),Drama,460792
49389,The Great Train Robbery (1903),Crime|Western,439
49396,Tenacious D in The Pick of Destiny (2006),Adventure|Comedy|Musical,365830
49524,"Nativity Story, The (2006)",Drama,762121
49530,Blood Diamond (2006),Action|Adventure|Crime|Drama|Thriller|War,450259
49647,Charlotte's Web (2006),Children|Comedy|Drama|Fantasy,413895
49649,Eragon (2006),Action|Adventure|Fantasy,449010
49651,Rocky Balboa (2006),Action|Drama,479143
49666,Fur: An Imaginary Portrait of Diane Arbus (2006),Drama|Fantasy|Romance,422295
49688,"Dam Busters, The (1955)",Action|Drama|War,46889
49735,Another Gay Movie (2006),Comedy,443431
49772,"Painted Veil, The (2006)",Drama|Romance,446755
49793,We Are Marshall (2006),Drama,758794
49822,"Good Shepherd, The (2006)",Drama|Thriller,343737
49824,Dreamgirls (2006),Drama|Musical,443489
49910,Freedom Writers (2007),Drama,463998
49917,When the Levees Broke: A Requiem in Four Acts (2006),Documentary,783612
49932,Inland Empire (2006),Drama|Mystery|Thriller,460829
49957,"History Boys, The (2006)",Comedy|Drama,464049
49961,Notes on a Scandal (2006),Drama,465551
50003,DOA: Dead or Alive (2006),Action|Adventure,398913
50005,Curse of the Golden Flower (Man cheng jin dai huang jin jia) (2006),Action|Drama,473444
50064,"Good German, The (2006)",Drama|Mystery|Thriller,452624
50068,Letters from Iwo Jima (2006),Drama|War,498380
50147,Black Christmas (2006),Action|Horror|Thriller,454082
50158,Stomp the Yard (2007),Drama|Musical,775539
50160,Miss Potter (2006),Drama,482546
50189,American Pie Presents The Naked Mile (American Pie 5: The Naked Mile) (2006),Comedy|Romance,808146
50274,Venus (2006),Drama|Romance,489327
50354,The Return of Don Camillo (1953),Comedy,45081
50356,The Little World of Don Camillo (1952),Comedy,43918
50440,Primeval (2007),Horror|Thriller,772193
50442,Alpha Dog (2007),Crime|Drama,426883
50445,"Hitcher, The (2007)",Action|Horror|Thriller,455960
50514,After the Wedding (Efter brylluppet) (2006),Drama,457655
50601,Bridge to Terabithia (2007),Adventure|Children|Fantasy,398808
50610,Beer League (2006),Comedy,453453
50613,Dead Meat (2004),Horror,369359
50658,49 Up (2005),Documentary,473434
50685,Waitress (2007),Comedy|Drama|Romance,473308
50740,Seven Up! (1964),Documentary,58578
50792,Catch and Release (2006),Comedy|Drama|Romance,395495
50794,Smokin' Aces (2006),Action|Crime|Drama|Thriller,475394
50796,Blood and Chocolate (2007),Drama|Fantasy|Horror|Romance,397044
50798,Epic Movie (2007),Adventure|Comedy,799949
50800,"Messengers, The (2007)",Drama|Horror|Thriller,425430
50802,Because I Said So (2007),Comedy|Drama|Romance,490084
50804,Hannibal Rising (2007),Drama|Horror|Thriller,367959
50806,Norbit (2007),Comedy|Romance,477051
50842,"Boss of It All, The (DirektÃ¸ren for det hele) (2006)",Comedy|Drama,469754
50851,Cocaine Cowboys (2006),Documentary,380268
50872,Ratatouille (2007),Animation|Children|Drama,382932
50912,"Paris, I Love You (Paris, je t'aime) (2006)",Romance,401711
50923,"Astronaut Farmer, The (2007)",Drama,469263
50942,"Wake Up, Ron Burgundy (2004)",Comedy,423505
50954,It's a Boy Girl Thing (2006),Comedy|Romance,482527
50999,"Ugly Duckling and Me!, The (2006)",Animation|Comedy,396042
51024,The Odyssey (1997),Adventure|Drama|Fantasy,118414
51037,Unknown (2006),Drama|Mystery|Thriller,450340
51077,Ghost Rider (2007),Action|Fantasy|Thriller,259324
51080,Breach (2007),Drama|Thriller,401997
51082,Tyler Perry's Daddy's Little Girls (2007),Comedy|Romance,778661
51084,Music and Lyrics (2007),Comedy|Romance,758766
51086,"Number 23, The (2007)",Drama|Mystery|Thriller,481369
51088,Reno 911!: Miami (2007),Comedy,499554
51091,Black Snake Moan (2006),Drama,462200
51167,My Father and My Son (Babam ve oglum) (2005),Drama,476735
51174,Factory Girl (2006),Drama,432402
51255,Hot Fuzz (2007),Action|Comedy|Crime|Mystery,425112
51314,Golden Door (Nuovomondo) (2006),Adventure|Drama|Romance,465188
51357,Citizen X (1995),Crime|Drama|Thriller,112681
51412,Next (2007),Action|Sci-Fi|Thriller,435705
51471,Amazing Grace (2006),Drama|Romance,454776
51498,2001 Maniacs (2005),Comedy|Horror,264323
51540,Zodiac (2007),Crime|Drama|Thriller,443706
51545,Pusher III: I'm the Angel of Death (2005),Action|Comedy|Drama|Horror|Thriller,425379
51562,Babylon 5: The Gathering (1993),Sci-Fi,106336
51573,Meshes of the Afternoon (1943),Fantasy,36154
51575,Wild Hogs (2007),Adventure|Comedy,486946
51662,300 (2007),Action|Fantasy|War|IMAX,416449
51666,"Abandoned, The (2006)",Horror|Mystery|Thriller,475937
51694,Starter for 10 (2006),Drama|Romance,477095
51698,"Last Mimzy, The (2007)",Adventure|Children|Sci-Fi,768212
51705,Priceless (Hors de prix) (2006),Comedy|Romance,482088
51709,"Host, The (Gwoemul) (2006)",Comedy|Drama|Horror|Sci-Fi|Thriller,468492
51834,Becoming Jane (2007),Drama|Romance,416508
51884,"Namesake, The (2006)",Drama|Romance,433416
51903,I Think I Love My Wife (2007),Comedy|Drama|Romance,770772
51925,Premonition (2007),Drama|Fantasy|Mystery|Thriller,477071
51927,Dead Silence (2007),Horror|Mystery|Thriller,455760
51931,Reign Over Me (2007),Drama,490204
51933,Pride (2007),Drama,475355
51935,Shooter (2007),Action|Drama|Thriller,822854
51937,"Hills Have Eyes II, The (2007)",Horror|Thriller,800069
51939,TMNT (Teenage Mutant Ninja Turtles) (2007),Action|Adventure|Animation|Children|Comedy|Fantasy,453556
52042,Black Book (Zwartboek) (2006),Drama|Thriller|War,389557
52241,"Lookout, The (2007)",Crime|Drama|Thriller,427470
52245,Blades of Glory (2007),Comedy|Romance,445934
52279,Are We Done Yet? (2007),Comedy,422774
52281,Grindhouse (2007),Action|Crime|Horror|Sci-Fi|Thriller,462322
52283,"Reaping, The (2007)",Horror|Thriller,444682
52287,Meet the Robinsons (2007),Action|Adventure|Animation|Children|Comedy|Sci-Fi,396555
52299,American Hardcore (2006),Documentary,419434
52319,Inglorious Bastards (Quel maledetto treno blindato) (1978),Action|Adventure|Drama|War,76584
52328,Sunshine (2007),Adventure|Drama|Sci-Fi|Thriller,448134
52375,"Hoax, The (2007)",Crime|Drama,462338
52435,How the Grinch Stole Christmas! (1966),Animation|Comedy|Fantasy|Musical,60345
52458,Disturbia (2007),Drama|Thriller,486822
52462,Aqua Teen Hunger Force Colon Movie Film for Theaters (2007),Action|Adventure|Animation|Comedy|Fantasy|Mystery|Sci-Fi,455326
52579,"Vie en Rose, La (MÃ´me, La) (2007)",Drama|Musical,450188
52604,Fracture (2007),Crime|Drama|Mystery|Thriller,488120
52644,Vacancy (2007),Horror|Thriller,452702
52668,In the Land of Women (2007),Comedy|Drama|Romance,419843
52694,Mr. Bean's Holiday (2007),Comedy,453451
52712,"Invisible, The (2007)",Crime|Drama|Fantasy|Mystery|Thriller,435670
52715,Kickin It Old Skool (2007),Comedy,772178
52722,Spider-Man 3 (2007),Action|Adventure|Sci-Fi|Thriller|IMAX,413300
52724,Lucky You (2007),Comedy|Drama,338216
52730,It's a Very Merry Muppet Christmas Movie (2002),Children|Comedy,329737
52767,21 Up (1977),Documentary,75610
52784,Sharkwater (2006),Documentary,856008
52831,Maniac Cop (1988),Action|Crime|Horror|Thriller,95583
52867,"Ex, The (2007)",Comedy|Romance,458364
52885,Paprika (Papurika) (2006),Animation|Mystery|Sci-Fi,851578
52950,Day Watch (Dnevnoy dozor) (2006),Action|Fantasy|Horror|Thriller,409904
52952,This Is England (2006),Drama,480025
52967,Away from Her (2006),Drama,491747
52973,Knocked Up (2007),Comedy|Drama|Romance,478311
52975,Hairspray (2007),Comedy|Drama|Musical,427327
53000,28 Weeks Later (2007),Horror|Sci-Fi|Thriller,463854
53022,Wheels on Meals (Kuai can che) (1984),Action|Comedy|Crime|Romance,87578
53024,Jonestown: The Life and Death of Peoples Temple (2006),Documentary,762111
53121,Shrek the Third (2007),Adventure|Animation|Children|Comedy|Fantasy,413267
53123,Once (2006),Drama|Musical|Romance,907657
53125,Pirates of the Caribbean: At World's End (2007),Action|Adventure|Comedy|Fantasy,449088
53127,Bug (2007),Drama|Horror|Thriller,470705
53129,Mr. Brooks (2007),Crime|Drama|Thriller,780571
53138,"Librarian: Return to King Solomon's Mines, The (2006)",Action|Adventure|Fantasy,455596
53140,"Librarian: Quest for the Spear, The (2004)",Action|Adventure|Comedy|Fantasy|Romance,412915
53143,Fay Grim (2006),Action|Thriller,444628
53161,"I'm a Cyborg, But That's OK (Saibogujiman kwenchana) (2006)",Comedy|Drama|Romance|Sci-Fi,497137
53280,"Breed, The (2006)",Horror|Thriller,455362
53318,Cashback (2006),Comedy|Drama|Romance,460740
53322,Ocean's Thirteen (2007),Crime|Thriller,496806
53326,Them (Ils) (2006),Horror,465203
53355,Sun Alley (Sonnenallee) (1999),Comedy|Romance,177242
53435,Hostel: Part II (2007),Crime|Horror|Thriller,498353
53447,Paranoid Park (2007),Crime|Drama,842929
